game_id,play_id,receiver_x,receiver_y,receiver_speed,receiver_acceleration,receiver_direction,receiver_orientation,passer_x,passer_y,passer_speed,ball_land_x,ball_land_y,dist_to_ball_land,dist_from_passer,num_defenders,closest_defender_dist,avg_defender_dist,defenders_within_5yds,defenders_within_10yds,speed_change,max_speed,avg_speed,direction_change,distance_covered,season,game_date,game_time_eastern,home_team_abbr,visitor_team_abbr,play_description,quarter,game_clock,down,yards_to_go,possession_team,defensive_team,yardline_side,yardline_number,pre_snap_home_score,pre_snap_visitor_score,play_nullified_by_penalty,pass_result,pass_length,offense_formation,receiver_alignment,route_of_targeted_receiver,play_action,dropback_type,dropback_distance,pass_location_type,defenders_in_the_box,team_coverage_man_zone,team_coverage_type,penalty_yards,pre_penalty_yards_gained,yards_gained,expected_points,expected_points_added,pre_snap_home_team_win_probability,pre_snap_visitor_team_win_probability,home_team_win_probability_added,visitor_team_win_probility_added,game_clock_seconds,yards_to_endzone,is_redzone,is_completion,week,is_two_minute_drill
2023091705,2045,104.0,7.54,5.62,1.43,130.44,50.86,93.85,23.48,1.3,108.129997253418,4.3600001335144,5.212415607382879,18.897251122848534,6,0.9932270636667118,19.48020909318227,1,1,1.1500000000000004,5.62,5.1080000000000005,2.1699999999999875,2.0513126135033275,2023,09/17/2023,13:00:00,JAX,KC,"(:30) (No Huddle, Shotgun) P.Mahomes pass short right to S.Moore for 9 yards, TOUCHDOWN. Penalty on JAX-Ty.Campbell, Illegal Use of Hands, declined.",2,00:30,1,9,KC,JAX,JAX,9,3,0,N,C,8,SHOTGUN,3x1,GO,False,TRADITIONAL,2.3199999332428,INSIDE_BOX,6,MAN_COVERAGE,COVER_1_MAN,0.0,9,9,5.22898276720662,1.77101723279338,0.378239750862122,0.621760249137878,-0.0553614087402821,0.0553614087402821,30,9,True,1,2,True
2023091705,2132,80.31,34.7,2.27,2.95,239.82,153.74,91.51,24.26,0.5,79.879997253418,33.9000015258789,0.9082400126971737,15.311224640766005,7,2.6082369524259064,13.478738311366397,1,3,-0.96,3.23,2.7139999999999995,23.060000000000002,1.0880650858786862,2023,09/17/2023,13:00:00,JAX,KC,(:27) (Shotgun) T.Lawrence pass short right to C.Kirk to JAX 36 for 11 yards (M.Edwards; L.Sneed).,2,00:27,1,10,JAX,KC,JAX,25,3,7,N,C,6,SHOTGUN,2x2,HITCH,False,TRADITIONAL,1.36000001430511,INSIDE_BOX,5,ZONE_COVERAGE,COVER_3_ZONE,,11,11,0.518248748616315,0.261451959027909,0.32287834212184,0.67712165787816,0.022546861320734,-0.022546861320734,27,75,False,1,2,True
2023091705,2157,64.28,6.37,8.53,1.61,256.91,275.38,82.25,28.98,1.06,50.5699996948242,3.96000003814697,13.92020862573734,28.88136077126561,7,0.8402380615039999,19.857090710644854,1,1,0.41000000000000014,8.53,8.372,5.980000000000018,3.366790850712225,2023,09/17/2023,13:00:00,JAX,KC,"(:20) (Shotgun) T.Lawrence pass deep left to C.Ridley to KC 38 for 26 yards (L.Sneed). Penalty on KC-L.Sneed, Defensive Pass Interference, declined.",2,00:20,1,10,JAX,KC,JAX,36,3,7,N,C,25,SHOTGUN,2x2,GO,False,TRADITIONAL,2.74000000953674,INSIDE_BOX,5,MAN_COVERAGE,COVER_1_MAN,0.0,26,26,0.779700707644224,1.28627984778723,0.345425203442574,0.654574796557426,0.0335007719695568,-0.0335007719695568,20,64,False,1,2,True
2023091705,2200,46.03,9.06,7.08,1.43,193.15,108.17,55.95,22.82,1.76,44.5699996948242,2.65000009536743,6.574169123813518,16.963018599294173,7,6.015189107584232,19.361583148911087,0,2,0.8100000000000005,7.08,6.717999999999999,5.6200000000000045,2.692028147857693,2023,09/17/2023,13:00:00,JAX,KC,"(:13) (No Huddle, Shotgun) T.Lawrence pass short left to C.Kirk pushed ob at KC 34 for 4 yards (M.Edwards).",2,00:13,1,10,JAX,KC,KC,38,3,7,N,C,3,SHOTGUN,2x2,FLAT,False,TRADITIONAL,3.21000003814697,INSIDE_BOX,5,MAN_COVERAGE,COVER_2_MAN,,4,4,2.06598055543145,0.121844908513594,0.37892597541213,0.62107402458787,0.001139085739851,-0.001139085739851,13,38,False,1,2,True
2023091705,2230,43.09,23.64,3.73,2.36,268.02,49.75,50.73,24.1,2.36,42.8600006103516,23.9899997711182,0.41880730535824073,7.65383563972992,9,3.8981662355523032,14.818654744495339,1,3,-0.7200000000000002,4.45,4.138,7.480000000000018,1.6411942750963455,2023,09/17/2023,13:00:00,JAX,KC,(:09) (Shotgun) T.Lawrence pass short middle to T.Etienne to KC 31 for 3 yards (N.Bolton).,2,00:09,2,6,JAX,KC,KC,34,3,7,N,C,3,SHOTGUN,2x2,ANGLE,False,TRADITIONAL,2.85999989509583,INSIDE_BOX,4,ZONE_COVERAGE,COVER_3_ZONE,,3,3,2.18782546394505,-0.187600471719634,0.380065061151981,0.619934938848019,-0.0106913484632969,0.0106913484632969,9,34,False,1,2,True
2023091706,1703,82.11,25.57,3.9,2.32,230.76,115.34,92.16,23.48,0.71,80.9000015258789,24.0699996948242,1.9271993210103788,10.26501826593601,7,5.58000896056628,13.268247337412069,0,3,-0.77,4.67,4.348,0.21999999999999886,1.7467123145560994,2023,09/17/2023,13:00:00,TB,CHI,(1:55) (Shotgun) B.Mayfield pass short middle to C.Otton to TB 33 for 8 yards (T.Edmunds; T.Edwards).,2,01:55,1,10,TB,CHI,TB,25,10,10,N,C,5,SHOTGUN,3x1,HITCH,False,TRADITIONAL,2.36999988555908,INSIDE_BOX,5,ZONE_COVERAGE,COVER_2_ZONE,,8,8,1.15062002255581,0.417958571808413,0.586454965174198,0.413545034825802,0.0122120268642902,-0.0122120268642902,115,75,False,1,2,True
2023091706,1750,72.26,24.61,4.51,2.79,314.08,350.9,79.74,23.0,1.54,71.2600021362305,27.0400009155273,2.6277176745242445,7.651307077878906,7,8.863791513793633,18.58354442677654,0,1,0.45999999999999996,4.51,4.311999999999999,19.5,1.736696038130694,2023,09/17/2023,13:00:00,TB,CHI,"(1:16) (No Huddle, Shotgun) B.Mayfield pass short middle to R.White to TB 47 for 9 yards (T.Edwards; G.Stroman).",2,01:16,1,10,TB,CHI,TB,38,10,10,N,C,1,SHOTGUN,3x1,OUT,False,TRADITIONAL,3.1800000667572,INSIDE_BOX,5,ZONE_COVERAGE,COVER_2_ZONE,,9,9,1.83244700531941,0.524039092822932,0.599692616611719,0.400307383388281,0.0228625647723675,-0.0228625647723675,76,62,False,1,2,True
2023091706,1797,56.17,14.2,3.73,4.66,206.72,132.98,67.21,26.38,0.98,56.7900009155273,12.2799997329712,2.017622898523247,16.43879557631884,7,4.381381060807197,17.612530511974292,1,2,-0.08000000000000007,3.81,3.7079999999999997,34.400000000000006,1.474498194572681,2023,09/17/2023,13:00:00,TB,CHI,(:53) (Shotgun) B.Mayfield pass short left to M.Evans to CHI 43 for 7 yards (T.Edwards).,2,00:53,1,10,TB,CHI,,50,10,10,N,C,4,SHOTGUN,2x2,OUT,False,TRADITIONAL,2.49000000953674,INSIDE_BOX,6,ZONE_COVERAGE,COVER_6_ZONE,,7,7,2.60673752881121,-0.0804207366891205,0.626522522419691,0.373477477580309,0.0060514546930789,-0.0060514546930789,53,50,False,1,2,True
2023091706,1829,46.0,10.04,5.98,2.79,256.47,259.56,60.41,22.92,1.07,43.560001373291,6.69999980926514,4.136326216880227,19.327247605388617,7,3.674411517508621,17.015221500545803,2,2,-0.1999999999999993,6.3,6.180000000000001,10.689999999999998,2.4718028793601343,2023,09/17/2023,13:00:00,TB,CHI,"(:35) (No Huddle, Shotgun) B.Mayfield pass incomplete short left to M.Evans.",2,00:35,2,3,TB,CHI,CHI,43,10,10,N,I,11,SHOTGUN,3x1,OUT,False,TRADITIONAL,2.67000007629395,INSIDE_BOX,5,ZONE_COVERAGE,COVER_3_ZONE,,0,0,2.52631679212209,-0.384464718168601,0.63257397711277,0.36742602288723,-0.0072871707379818,0.0072871707379818,35,43,False,0,2,True
2023091706,1852,49.84,45.43,6.95,2.86,321.21,294.18,59.89,24.58,0.49,40.3199996948242,49.7799987792969,10.466751893038833,23.145733948181466,7,1.1360017605620132,18.71309436702453,1,1,0.5499999999999998,6.95,6.708,11.580000000000041,2.691885824913812,2023,09/17/2023,13:00:00,TB,CHI,(:31) (Shotgun) B.Mayfield pass deep right to T.Palmer ran ob at CHI 23 for 20 yards (E.Hicks).,2,00:31,3,3,TB,CHI,CHI,43,10,10,N,C,16,SHOTGUN,3x1,GO,False,TRADITIONAL,2.01999998092651,INSIDE_BOX,5,ZONE_COVERAGE,COVER_2_ZONE,,20,20,2.14185207395349,1.55128062528092,0.625286806374788,0.374713193625212,0.0394501909613609,-0.0394501909613609,31,43,False,1,2,True
2023091706,1882,21.47,45.39,7.27,0.75,276.92,240.65,41.25,29.29,0.51,4.21000003814697,52.1500015258789,18.536591361764753,25.504085947157566,7,1.0536128321162395,20.873278024783684,1,1,0.1299999999999999,7.27,7.213999999999999,3.169999999999959,2.8798882287437717,2023,09/17/2023,13:00:00,TB,CHI,"(:26) (No Huddle, Shotgun) B.Mayfield pass incomplete deep right to C.Godwin.",2,00:26,1,10,TB,CHI,CHI,23,10,10,N,I,23,SHOTGUN,2x2,GO,False,TRADITIONAL,3.44000005722046,INSIDE_BOX,6,ZONE_COVERAGE,COVER_2_ZONE,,0,0,3.69313269923441,-0.245279624941759,0.664736997336149,0.335263002663851,-0.0045837312936782,0.0045837312936782,26,23,False,0,2,True
2023091706,3981,37.1,13.34,6.68,4.98,32.9,0.0,17.08,24.29,0.71,36.0999984741211,22.0699996948242,8.787086987357686,22.818915399291004,7,3.714364010163785,16.52965941542344,1,3,0.1200000000000001,6.68,6.566,24.29,2.6344333064250827,2023,09/17/2023,13:00:00,TB,CHI,"(1:17) (No Huddle, Shotgun) J.Fields pass short middle intended for C.Claypool INTERCEPTED by C.Izien (A.Winfield) at CHI 29. C.Izien to CHI 25 for 4 yards (R.Johnson).",4,01:17,3,19,CHI,TB,CHI,16,27,17,N,IN,13,SHOTGUN,3x1,IN,False,TRADITIONAL,3.79999995231628,INSIDE_BOX,6,ZONE_COVERAGE,COVER_6_ZONE,,0,0,-0.31559262634255,-3.10733200405957,0.996415422880091,0.0035845771199092,-0.0021048058988526,0.0021048058988526,77,84,False,0,2,True
2023091707,1808,37.35,34.84,5.62,5.87,230.78,184.7,51.54,24.08,0.82,38.4099998474121,29.7199993133545,5.22857597322293,17.808248089017628,7,2.870209051619758,14.649172284839505,1,1,-0.2599999999999998,5.88,5.652,28.99999999999997,2.2504416259842137,2023,09/17/2023,13:00:00,TEN,LAC,(2:00) (Shotgun) R.Tannehill pass short middle to N.Westbrook-Ikhine to LAC 22 for 14 yards (A.Samuel).,2,02:00,1,10,TEN,LAC,LAC,36,7,14,N,C,12,SHOTGUN,3x1,IN,True,TRADITIONAL,0.610000014305115,INSIDE_BOX,7,MAN_COVERAGE,COVER_1_MAN,,14,14,3.30329067219282,0.475727177632507,0.312847428023815,0.687152571976185,0.0168258100748062,-0.0168258100748062,120,36,False,1,2,True
2023091707,1891,24.58,24.47,8.81,0.85,175.28,150.38,36.21,28.3,2.39,25.6700000762939,16.7700004577637,7.776766237759748,12.244419136896616,6,4.0047596681948345,11.326806605300783,1,2,0.5500000000000007,8.81,8.548,3.1999999999999886,3.4457170491013356,2023,09/17/2023,13:00:00,TEN,LAC,(:50) (Shotgun) R.Tannehill pass short left to T.Burks to LAC 15 for 1 yard (K.Murray).,2,00:50,3,4,TEN,LAC,LAC,16,7,14,N,C,1,SHOTGUN,2x2,CROSS,False,TRADITIONAL,2.89000010490417,INSIDE_BOX,5,MAN_COVERAGE,COVER_1_MAN,,1,1,3.62183421174996,-0.832105041685281,0.327764414250851,0.672235585749149,-0.0240809395909309,0.0240809395909309,50,16,True,1,2,True
2023091707,3707,63.74,37.03,3.0,3.64,106.08,210.49,52.84,30.51,0.93,64.2399978637695,36.2299995422363,0.9433973691908389,12.70119679400331,7,3.799710515289281,14.19794748866148,2,3,-1.0700000000000003,4.07,3.566,22.789999999999992,1.4221093714519766,2023,09/17/2023,13:00:00,TEN,LAC,(1:56) (Shotgun) J.Herbert pass short left to D.Parham to TEN 44 for 7 yards (T.Avery; K.Byard).,4,01:56,2,1,LAC,TEN,LAC,49,24,21,N,C,6,SHOTGUN,3x1,HITCH,False,TRADITIONAL,2.04999995231628,INSIDE_BOX,5,ZONE_COVERAGE,COVER_3_ZONE,,7,7,2.45798870013095,0.296448857174255,0.562383286654949,0.437616713345051,-0.0402269288897514,0.0402269288897514,116,51,False,1,2,True
2023091707,3782,75.29,18.37,5.9,2.68,43.07,38.28,64.09,29.59,0.56,76.9499969482422,22.4300003051758,4.386250374317565,15.853340342022562,7,3.4437334391616323,15.094706366587326,1,2,0.6800000000000006,5.9,5.608,15.899999999999999,2.2426095225780194,2023,09/17/2023,13:00:00,TEN,LAC,(1:34) (Shotgun) J.Herbert pass short right to K.Allen to TEN 25 for 14 yards (R.McCreary; K.Byard).,4,01:34,1,5,LAC,TEN,TEN,39,24,21,N,C,7,SHOTGUN,3x1,SLANT,False,TRADITIONAL,2.34999990463257,INSIDE_BOX,5,MAN_COVERAGE,COVER_1_MAN,,14,14,3.17863256135024,0.682050333358347,0.452968120574951,0.547031879425049,-0.0649178475141525,0.0649178475141525,94,39,False,1,2,True
2023091707,3807,95.88,37.99,7.62,0.58,66.89,96.74,76.96,24.23,0.9,114.410003662109,45.4099998474121,19.96039662565273,23.394529275024965,5,1.471054043874672,16.21079929831976,1,2,0.25,7.62,7.486,1.2600000000000051,3.0044886706344522,2023,09/17/2023,13:00:00,TEN,LAC,"(1:15) (No Huddle, Shotgun) J.Herbert pass incomplete deep left to D.Parham.",4,01:15,1,10,LAC,TEN,TEN,25,24,21,N,I,25,SHOTGUN,2x2,GO,False,TRADITIONAL,3.46000003814697,INSIDE_BOX,5,MAN_COVERAGE,COVER_1_MAN,,0,0,3.86068289470859,-0.362142201745883,0.388050273060799,0.611949726939201,0.0347345173358917,-0.0347345173358917,75,25,False,0,2,True
2023091707,3830,93.38,31.87,3.57,4.94,51.38,338.85,77.69,24.22,0.91,94.0500030517578,34.1300010681152,2.35722483383461,17.455618006819464,7,5.440183820423724,13.450296149429109,0,2,-1.5000000000000004,5.07,4.176,30.93,1.6379461445897945,2023,09/17/2023,13:00:00,TEN,LAC,(1:11) (Shotgun) J.Herbert pass short left to K.Allen to TEN 14 for 11 yards (E.Molden).,4,01:11,2,10,LAC,TEN,TEN,25,24,21,N,C,9,SHOTGUN,3x1,HITCH,False,TRADITIONAL,2.74000000953674,INSIDE_BOX,5,ZONE_COVERAGE,COVER_2_ZONE,,11,11,3.49854069296271,1.32743837893941,0.42278479039669,0.57721520960331,-0.140344738960266,0.140344738960266,71,25,False,1,2,True
2023091707,3855,98.59,44.3,3.41,4.55,138.82,189.82,89.02,30.47,0.87,98.9300003051758,39.9500007629395,4.363266387690134,16.818257935945688,7,5.105692901066415,19.690555922971733,0,2,-0.48999999999999977,3.9,3.5519999999999996,35.14999999999999,1.4077372589159145,2023,09/17/2023,13:00:00,TEN,LAC,"(:51) (No Huddle, Shotgun) J.Herbert pass short left to J.Palmer to TEN 10 for 4 yards (K.Byard).",4,00:51,1,10,LAC,TEN,TEN,14,24,21,N,C,4,SHOTGUN,2x2,SLANT,False,TRADITIONAL,2.11999988555908,INSIDE_BOX,5,MAN_COVERAGE,COVER_1_MAN,,4,4,4.82597907190211,-0.295473738224246,0.282440051436424,0.717559948563576,0.0042731910943985,-0.0042731910943985,51,14,True,1,2,True
2023091707,3880,102.04,43.51,3.65,4.19,149.35,152.89,93.8,31.03,1.17,102.470001220703,38.7299995422363,4.799302597880991,14.954865429016742,5,0.8796590248499596,17.930860214217606,1,1,1.0899999999999999,3.65,3.0160000000000005,37.86999999999999,1.212064035829018,2023,09/17/2023,13:00:00,TEN,LAC,"(:27) (No Huddle, Shotgun) J.Herbert pass short left to J.Palmer to TEN 7 for 3 yards (T.Avery).",4,00:27,2,6,LAC,TEN,TEN,10,24,21,N,C,3,SHOTGUN,3x1,SLANT,False,TRADITIONAL,1.85000002384186,INSIDE_BOX,7,MAN_COVERAGE,COVER_1_MAN,,3,3,4.53050533367787,-0.295944192563184,0.286713242530823,0.713286757469177,0.043561726808548,-0.043561726808548,27,10,True,1,2,True
2023091708,1864,35.69,8.14,3.71,4.03,246.7,342.72,46.2,23.14,1.52,34.810001373291,6.8899998664856,1.528691570198429,18.31556987920387,7,4.789999999999999,20.105003519816798,1,1,-1.4500000000000002,5.16,4.522,8.800000000000011,1.7602426054959859,2023,09/17/2023,16:05:00,ARI,NYG,(2:00) (Shotgun) J.Dobbs pass short left to M.Brown to NYG 24 for 6 yards (D.Banks).,2,02:00,2,17,ARI,NYG,NYG,30,17,0,N,C,6,EMPTY,3x2,HITCH,False,TRADITIONAL,1.61000001430511,INSIDE_BOX,4,ZONE_COVERAGE,COVER_4_ZONE,,6,6,2.8376694539329,-0.237296824459918,0.901949658989906,0.0980503410100937,0.0039314962923526,-0.0039314962923526,120,30,False,1,2,True
2023091708,1968,38.4,17.89,5.31,3.54,61.96,21.98,28.79,29.86,0.48,38.7200012207031,23.6299991607666,5.748912170737413,15.350342015733721,7,5.11618998865367,13.772084231917217,0,4,0.27999999999999936,5.31,5.21,17.4,2.095177964459867,2023,09/17/2023,16:05:00,ARI,NYG,(1:09) (Shotgun) D.Jones pass short right to P.Campbell to NYG 34 for 9 yards (A.Chachere).,2,01:09,1,10,NYG,ARI,NYG,25,20,0,N,C,8,SHOTGUN,3x1,SLANT,False,TRADITIONAL,1.4099999666214,INSIDE_BOX,7,ZONE_COVERAGE,COVER_4_ZONE,,9,9,0.954372392501682,0.229261677130125,0.918926553800702,0.0810734461992979,-0.0008824169635772,0.0008824169635772,69,75,False,1,2,True
2023091708,1993,37.18,35.37,6.78,1.38,0.59,49.33,34.97,24.38,1.9,38.6300010681152,39.4000015258789,4.282921362355547,11.210004460302411,7,8.989221323340525,18.770583591985787,0,1,0.0,6.82,6.790000000000001,355.31,2.740955497077458,2023,09/17/2023,16:05:00,ARI,NYG,"(:52) (No Huddle, Shotgun) D.Jones pass short left to S.Barkley to NYG 34 for no gain (D.Gardeck).",2,00:52,2,1,NYG,ARI,NYG,34,20,0,N,C,-5,SHOTGUN,2x2,FLAT,False,TRADITIONAL,3.94000005722046,INSIDE_BOX,6,ZONE_COVERAGE,COVER_3_ZONE,,0,0,1.18363406963181,-0.631732565118,0.918044136837125,0.0819558631628752,0.0036715101450681,-0.0036715101450681,52,66,False,1,2,True
2023091708,2018,48.17,12.09,4.17,2.87,37.51,346.3,38.04,29.71,0.65,49.0,15.9200000762939,3.918902982265735,20.324401590206783,7,6.269968101992227,17.305709208259863,0,2,0.18999999999999995,4.17,4.07,22.660000000000004,1.6303791717626404,2023,09/17/2023,16:05:00,ARI,NYG,"(:28) (No Huddle, Shotgun) D.Jones pass short right to I.Hodgins to NYG 44 for 10 yards (D.Gardeck).",2,00:28,3,1,NYG,ARI,NYG,34,20,0,N,C,6,SHOTGUN,2x2,SLANT,False,TRADITIONAL,1.97000002861023,INSIDE_BOX,6,ZONE_COVERAGE,COVER_3_ZONE,,10,10,0.551901504513808,0.235148622537963,0.921715646982193,0.078284353017807,-0.0003828648477792,0.0003828648477792,28,66,False,1,2,True
2023091708,2043,65.6,29.28,3.77,5.13,143.95,200.44,46.93,24.81,2.24,66.5899963378906,27.0200004577637,2.4673245996311657,19.197650897961445,7,5.180038609894709,11.09591981925413,0,3,-1.98,5.75,4.8100000000000005,16.629999999999995,1.8865700983035965,2023,09/17/2023,16:05:00,ARI,NYG,"(:23) (Shotgun) D.Jones pass incomplete short middle to P.Campbell (K.Barnes, A.Chachere).",2,00:23,1,10,NYG,ARI,NYG,44,20,0,N,I,12,SHOTGUN,3x1,POST,False,TRADITIONAL,3.40000009536743,INSIDE_BOX,5,ZONE_COVERAGE,COVER_6_ZONE,,0,0,0.787050127051771,-0.150728821812663,0.921332782134414,0.0786672178655863,0.0023820400238037,-0.0023820400238037,23,56,False,0,2,True
2023091708,4145,71.69,15.0,5.97,4.55,73.82,28.41,49.31,23.51,1.86,72.3399963378906,18.2700004577637,3.3339763396050066,23.94336024872031,7,1.7424408167854641,14.55351201115285,1,1,-1.17,7.14,6.645999999999999,12.600000000000009,2.6625389389198055,2023,09/17/2023,16:05:00,ARI,NYG,(2:00) (Shotgun) D.Jones pass deep right to D.Slayton to ARZ 36 for 18 yards (Ma.Wilson).,4,02:00,1,10,NYG,ARI,NYG,46,28,28,N,C,18,SHOTGUN,2x1,HITCH,True,TRADITIONAL,3.08999991416931,INSIDE_BOX,6,MAN_COVERAGE,COVER_1_MAN,,18,18,2.46222660655621,0.897021488053724,0.277837797999382,0.722162202000618,-0.0717893838882446,0.0717893838882446,120,54,False,1,2,True
2023091708,4341,85.15,50.7,4.53,2.72,350.91,102.77,98.84,36.26,3.45,84.5500030517578,52.6699981689453,2.0593419151631376,19.897982309772015,8,16.048255356891605,25.256414790650446,0,0,-1.0499999999999998,5.58,5.081999999999999,1.669999999999959,2.024009590551591,2023,09/17/2023,16:05:00,ARI,NYG,(:15) (Shotgun) J.Dobbs pass short right to Mi.Wilson ran ob at ARZ 39 for 19 yards (T.Hawkins).,4,00:15,1,10,ARI,NYG,ARI,20,28,31,N,C,7,SHOTGUN,3x1,OUT,False,SCRAMBLE,4.51000022888184,OUTSIDE_RIGHT,5,ZONE_COVERAGE,PREVENT,,19,19,0.0963449975242838,0.230472609458957,0.0711033679544926,0.928896632045507,-0.0258195996284485,0.0258195996284485,15,80,False,1,2,True
2023091709,1808,50.59,13.02,6.27,2.7,161.8,80.03,50.92,24.12,0.57,53.3300018310547,10.4300003051758,3.7703724555237965,11.10490432196514,7,11.513231518561582,22.57264824052242,0,0,-0.29000000000000004,6.56,6.4239999999999995,10.23999999999998,2.584797246939835,2023,09/17/2023,16:05:00,LA,SF,(1:07) (Shotgun) B.Purdy pass short right to C.McCaffrey pushed ob at LA 43 for 9 yards (J.Fuller).,2,01:07,1,10,SF,LA,SF,48,17,10,N,C,-4,EMPTY,3x2,SCREEN,False,TRADITIONAL,1.37999999523163,INSIDE_BOX,5,ZONE_COVERAGE,COVER_3_ZONE,,9,9,1.91394404793391,0.228368597105145,0.460848160088062,0.539151839911938,-0.0185717567801476,0.0185717567801476,67,52,False,1,2,True
2023091709,1860,78.39,37.34,6.66,3.45,82.48,103.56,61.5,25.81,2.35,84.5299987792969,34.8699989318848,6.618193884003225,20.450256722104985,7,2.509760944791352,14.718215323991355,1,3,-0.28000000000000025,6.99,6.886,10.040000000000006,2.7590744656887027,2023,09/17/2023,16:05:00,LA,SF,"(:43) (No Huddle, Shotgun) B.Purdy pass deep left to J.Jennings to LA 20 for 20 yards (C.Durant; R.Yeast).",2,00:43,1,10,SF,LA,LA,40,17,10,N,C,16,SHOTGUN,2x2,POST,False,TRADITIONAL,3.07999992370605,INSIDE_BOX,6,ZONE_COVERAGE,COVER_3_ZONE,,20,20,2.50074499467155,0.624168319278397,0.434165645390749,0.565834354609251,-0.0277703069150448,0.0277703069150448,43,40,False,1,2,True
2023091709,1885,94.07,45.68,6.32,0.54,75.82,99.34,83.85,26.58,0.82,97.8300018310547,43.0699996948242,4.577085902902909,21.66237290787877,7,3.6100554012369432,18.595104148669872,1,2,0.7300000000000004,6.32,6.022,0.730000000000004,2.413595967729065,2023,09/17/2023,16:05:00,LA,SF,"(:20) (No Huddle, Shotgun) B.Purdy pass incomplete short left to B.Aiyuk.",2,00:20,1,10,SF,LA,LA,20,17,10,N,I,8,SHOTGUN,2x2,GO,False,TRADITIONAL,0.930000007152557,INSIDE_BOX,6,ZONE_COVERAGE,COVER_3_ZONE,,0,0,3.12491331394995,-0.35249913361622,0.406395338475704,0.593604661524296,0.0231467001140118,-0.0231467001140118,20,20,True,0,2,True
2023091709,4189,44.48,15.12,2.05,4.81,79.45,300.84,31.38,23.67,0.5,43.5299987792969,13.789999961853,1.6344425412991381,15.643289296052798,7,2.385372088375314,15.68349579889699,1,3,-2.0300000000000002,4.08,3.082,11.590000000000003,1.2392025669826499,2023,09/17/2023,16:05:00,LA,SF,(1:34) (Shotgun) M.Stafford pass incomplete short right to T.Higbee (D.Greenlaw).,4,01:34,1,10,LA,SF,LA,30,20,30,N,I,5,SHOTGUN,2x2,HITCH,False,TRADITIONAL,3.09999990463257,INSIDE_BOX,6,ZONE_COVERAGE,COVER_3_ZONE,,0,0,1.21236779005267,-0.298127212096006,0.007333694724366,0.992666305275634,-0.0017061883118003,0.0017061883118003,94,70,False,0,2,True
2023091709,4212,43.38,11.16,5.4,4.24,157.09,226.68,32.53,23.6,0.8,43.3600006103516,6.01999998092651,5.1400389270570495,16.50685009321888,7,5.108825696772201,17.772739460162146,0,2,0.4400000000000004,5.4,5.18,24.319999999999993,2.0746374328562984,2023,09/17/2023,16:05:00,LA,SF,(1:30) (Shotgun) M.Stafford pass short right to P.Nacua pushed ob at LA 35 for 5 yards (C.Ward).,4,01:30,2,10,LA,SF,LA,30,20,30,N,C,4,SHOTGUN,2x2,OUT,False,TRADITIONAL,2.15000009536743,INSIDE_BOX,6,ZONE_COVERAGE,COVER_3_ZONE,,5,5,0.914240577956662,-0.23930424253922,0.0056275064125657,0.994372493587434,-0.0011147962650284,0.0011147962650284,90,70,False,1,2,True
2023091709,4269,59.95,40.81,2.68,4.98,108.42,213.27,40.94,29.97,0.23,58.2999992370605,39.310001373291,2.2299099528523207,21.88345722229466,7,5.624677768548161,13.992075230680287,0,3,-2.18,4.86,3.748,14.11,1.4748174558819065,2023,09/17/2023,16:05:00,LA,SF,"(1:19) (No Huddle, Shotgun) M.Stafford pass short left to V.Jefferson to LA 49 for 9 yards (D.Lenoir).",4,01:19,1,10,LA,SF,LA,40,20,30,N,C,10,SHOTGUN,2x2,HITCH,False,TRADITIONAL,3.8199999332428,INSIDE_BOX,6,ZONE_COVERAGE,COVER_3_ZONE,,9,9,1.70790428033797,0.278379711613525,0.0079459552653133,0.992054044734687,-0.0017451376188546,0.0017451376188546,79,60,False,1,2,True
2023091709,4294,74.64,27.56,6.36,3.65,3.44,334.84,52.6,28.76,3.0,74.1399993896484,35.4500007629395,7.905827764980587,22.07264370210329,7,3.38053250243212,13.332322704577933,1,2,0.8799999999999999,6.36,5.892,19.139999999999997,2.3587727125813323,2023,09/17/2023,16:05:00,LA,SF,"(1:00) (No Huddle, Shotgun) M.Stafford pass incomplete deep middle to P.Nacua.",4,01:00,2,1,LA,SF,LA,49,20,30,N,I,16,SHOTGUN,2x2,IN,False,TRADITIONAL,5.03999996185303,INSIDE_BOX,6,ZONE_COVERAGE,COVER_4_ZONE,,0,0,1.9862839919515,-0.390565061592497,0.0062008176464587,0.993799182353541,-0.0008282505441457,0.0008282505441457,60,51,False,0,2,True
2023091709,4317,64.26,38.05,0.84,2.93,105.96,212.16,51.3,30.11,0.53,62.7200012207031,37.2799987792969,1.7217717967605994,15.198855220048653,7,4.976072748664354,14.860296121526257,1,3,-1.4500000000000002,2.29,1.5479999999999998,0.6000000000000085,0.6047216467669333,2023,09/17/2023,16:05:00,LA,SF,(:54) (Shotgun) M.Stafford pass short left to T.Atwell to SF 45 for 6 yards (F.Warner).,4,00:54,3,1,LA,SF,LA,49,20,30,N,C,6,SHOTGUN,2x2,HITCH,False,TRADITIONAL,3.21000003814697,INSIDE_BOX,5,ZONE_COVERAGE,COVER_3_ZONE,,6,6,1.595718930359,0.53641562309349,0.005372567102313,0.994627432897687,0.0003619436174631,-0.0003619436174631,54,51,False,1,2,True
